provider_id,name,name_conf,name_tag,address,address_conf,address_tag,phone,phone_conf,phone_tag,specialty,specialty_conf,specialty_tag,npi,npi_conf,npi_tag,provider_confidence,address_state,address_zip,address_city,phone_formatted,npi_valid,npi_checksum_passed,specialty_group,years_experience,inferred_degree,mci_registration_number,state_council_registration,registration_year,license_status,renewal_due_date,last_verified_date,career_stage,geo_region,timezone,enrichment_score,primary_specialty,inferred_medical_school,graduation_year,expiration_date,state
PRV_116,Barbara Johnson,1.0,confirmed,"7357 RACHEL COVES APT. 310 WILLIAMSTON, AZ 35901",0.83,updated,859-944-1524x1980,0.72,updated,neurology,1.0,confirmed,14358107318,0.95,confirmed,0.9,AZ,35901,7357 RACHEL COVES APT. 310 WILLIAMSTON,,False,False,Surgical,12,MBBS,MCI-15788,TNMC-23710,2011,Suspended,2026-12-31,2025-12-07,Mid,West,Mountain,65,,University of Washington School of Medicine,2013,12-29-2026,AZ
PRV_117,Nathaniel Roberts,1.0,confirmed,"PSC 3017, BOX 3917 APO AA 16644",0.83,updated,(176)947-2744x7131,0.62,suspect,oncology,1.0,confirmed,16974311253,0.95,confirmed,0.8800000000000001,,16644,PSC 3017,,False,False,Specialized,30,MBBS,MCI-54724,TNMC-12345,1995,Active,2030-12-31,2024-07-25,Senior,Unknown,Unknown,48,,Duke University School of Medicine,1995,05-16-2028,Unknown
PRV_118,Breanna Taylor,1.0,confirmed,"759 RODRIGUEZ PORTS APT. 654 DIANALAND, NV 87714",0.86,updated,(651)652-1141,0.61,suspect,neurology,1.0,confirmed,18850463084,0.95,confirmed,0.884,NV,87714,759 RODRIGUEZ PORTS APT. 654 DIANALAND,+16516521141,False,False,Surgical,26,MBBS,MCI-21292,TNMC-53709,1999,Active,2029-12-31,2024-11-25,Senior,West,Mountain,75,,Stanford University School of Medicine,1999,09-07-2025,NV
PRV_119,Christopher Wilkinson,1.0,confirmed,"6690 MATTHEWS PLACE EAST EMILY, PA 87201",0.9,confirmed,3113795156,0.7,updated,oncology,1.0,confirmed,15724683568,0.95,confirmed,0.91,PA,87201,6690 MATTHEWS PLACE EAST EMILY,+13113795156,False,False,Specialized,11,MBBS,MCI-31297,TNMC-10316,2011,Active,2026-12-31,2024-11-18,Mid,Northeast,Eastern,75,,Johns Hopkins University School of Medicine,2014,12-15-2027,PA
PRV_120,John Hanna,1.0,confirmed,"8630 NELSON ISLE EAST MARGARET, CA 45636",0.91,confirmed,885.593.6288,0.6699999999999999,suspect,pediatrics,1.0,confirmed,12111275739,0.95,confirmed,0.906,CA,45636,8630 NELSON ISLE EAST MARGARET,+18855936288,False,False,Primary Care,26,MBBS,MCI-71704,TNMC-84148,1998,Active,2028-12-31,2024-04-06,Senior,West,Pacific,75,,Stanford University School of Medicine,1999,02-20-2026,CA
PRV_121,Jennifer Saunders,1.0,confirmed,"64205 MELISSA TRAIL PHILLIPSIDE, MS 80773",0.82,updated,+15220236250,0.9,confirmed,emergency,1.0,confirmed,12148079222,0.95,confirmed,0.934,MS,64205,64205 MELISSA TRAIL PHILLIPSIDE,+15220236250,False,False,Specialized,18,MBBS,MCI-97281,TNMC-58553,2006,Active,2026-12-31,2024-12-23,Senior,South,Eastern,75,,University of Chicago Pritzker School of Medicine,2007,07-31-2027,MS
PRV_122,Stacey Macias,1.0,confirmed,"5530 KELLY HARBOR ROBINSONBERG, MA 31591",0.88,updated,349-540-2270,0.6799999999999999,suspect,emergency,1.0,confirmed,19620030613,0.95,confirmed,0.902,MA,31591,5530 KELLY HARBOR ROBINSONBERG,+13495402270,False,False,Specialized,31,MBBS,MCI-91354,TNMC-34681,1992,Active,2027-12-31,2024-08-24,Senior,Northeast,Eastern,75,,Stanford University School of Medicine,1994,10-26-2028,MA
PRV_123,Krista Wood,1.0,confirmed,"9352 JACKSON POINT APT. 976 WEST ANTHONYSTAD, NM 42164",0.94,confirmed,(149)258-8123x936,0.665,suspect,emergency,1.0,confirmed,19612150753,0.95,confirmed,0.911,NM,42164,9352 JACKSON POINT APT. 976 WEST ANTHONYSTAD,,False,False,Specialized,13,MBBS,MCI-93628,TNMC-28525,2009,Active,2029-12-31,2024-12-19,Mid,West,Mountain,65,,Harvard Medical School,2012,12-08-2027,NM
PRV_124,Mallory Massey,1.0,confirmed,UNIT 9811 BOX 3035 DPO AP 88767,0.86,updated,001-089-571-2161x9617,0.605,suspect,pediatrics,1.0,confirmed,17944380110,0.95,confirmed,0.883,,88767,,,False,False,Primary Care,35,MBBS,MCI-40647,TNMC-12345,1990,Active,2030-12-31,2024-07-12,Senior,Unknown,Unknown,42,,Unknown,1990,01-15-2026,Unknown
PRV_125,Samantha Brennan,1.0,confirmed,"6391 MATTHEW FOREST NANCYSTAD, AR 43850",0.99,confirmed,(758)280-4618x3576,0.725,updated,orthopedics,1.0,confirmed,18975354875,0.95,confirmed,0.933,AR,43850,6391 MATTHEW FOREST NANCYSTAD,,False,False,Surgical,12,MBBS,MCI-19023,TNMC-71781,2013,Suspended,2028-12-31,2025-06-22,Mid,South,Central,65,,"University of California, San Francisco School of Medicine",2013,10-17-2028,AR
PRV_126,Jesse Booth,1.0,confirmed,"4704 Williams Street East Stephanie, NC 44814",0.78,updated,502-981-0618,0.62,suspect,emergency,1.0,confirmed,16664397388,0.95,confirmed,0.8699999999999999,NC,44814,4704 Williams Street East Stephanie,+15029810618,False,False,Specialized,17,MBBS,MCI-58848,TNMC-29974,2007,Inactive,2027-12-31,2024-02-20,Senior,South,Eastern,75,,Emory University School of Medicine,2008,11-15-2027,NC
PRV_127,Cynthia Campbell,1.0,confirmed,"0551 Kirby Bypass Beanside, WA 09371",0.78,updated,251.021.6535x69391,0.635,suspect,orthopedics,1.0,confirmed,17937286590,0.95,confirmed,0.873,WA,09371,0551 Kirby Bypass Beanside,,False,False,Surgical,22,MBBS,MCI-17601,TNMC-28239,2002,Inactive,2027-12-31,2025-06-18,Senior,West,Pacific,65,,Stanford University School of Medicine,2003,03-07-2026,WA
PRV_128,Linda Clark,1.0,confirmed,UNIT 3362 BOX 3381 DPO AA 93685,0.87,updated,(851)211-2039x20540,0.7,updated,pediatrics,1.0,confirmed,15213342312,0.95,confirmed,0.904,,93685,,,False,False,Primary Care,14,MBBS,MCI-16957,TNMC-12345,2010,Active,2030-12-31,2024-01-01,Mid,Unknown,Unknown,42,,Unknown,2011,05-22-2028,Unknown
PRV_129,Barbara Cunningham,1.0,confirmed,"4100 REEVES CIRCLE CRYSTALVILLE, PA 58625",0.92,confirmed,552.871.8774x4773,0.7150000000000001,updated,pediatrics,1.0,confirmed,11260566369,0.95,confirmed,0.917,PA,58625,4100 REEVES CIRCLE CRYSTALVILLE,,False,False,Primary Care,34,MBBS,MCI-18449,TNMC-91253,1991,Active,2026-12-31,2024-08-11,Senior,Northeast,Eastern,65,,Harvard Medical School,1991,02-06-2027,PA
PRV_130,Alicia Roman,1.0,confirmed,"71457 HEBERT ORCHARD CAROLSHIRE, AZ 73479",0.91,confirmed,204-344-7931x21916,0.6950000000000001,suspect,cardiology,1.0,confirmed,11777201699,0.95,confirmed,0.911,AZ,71457,71457 HEBERT ORCHARD CAROLSHIRE,,False,False,Surgical,20,MBBS,MCI-85305,TNMC-81151,2005,Active,2030-12-31,2025-07-12,Senior,West,Mountain,65,,"University of California, Los Angeles David Geffen School of Medicine",2005,04-23-2027,AZ
PRV_131,Sheila Price,1.0,confirmed,"7679 HENDERSON TURNPIKE LAKE SHARIMOUTH, OK 81738",0.9,confirmed,540.608.2671x04370,0.71,updated,cardiology,1.0,confirmed,12738755637,0.3,suspect,0.782,OK,81738,7679 HENDERSON TURNPIKE LAKE SHARIMOUTH,,False,False,Surgical,17,MBBS,MCI-25420,TNMC-11631,2006,Active,2026-12-31,2024-06-18,Senior,South,Central,65,,Tufts University School of Medicine,2008,04-10-2027,OK
PRV_132,Zachary Cruz,1.0,confirmed,"431 ESPINOZA RAPIDS EAST JULIEPORT, OR 35035",0.84,updated,+17600203346,0.8200000000000001,updated,cardiology,1.0,confirmed,14124937480,0.95,confirmed,0.922,OR,35035,431 ESPINOZA RAPIDS EAST JULIEPORT,+17600203346,False,False,Surgical,25,MBBS,MCI-84598,OMMC-38026,1999,Active,2029-12-31,2024-09-12,Senior,West,Pacific,75,,Stanford University School of Medicine,2000,02-14-2026,OR
PRV_133,Mr. Carlos Brooks,1.0,confirmed,"24784 ROBERT VALLEY SUITE 166 CORYVILLE, MA 86948",0.95,confirmed,186.844.5436x632,0.6799999999999999,suspect,orthopedics,1.0,confirmed,19076480265,0.95,confirmed,0.916,MA,24784,24784 ROBERT VALLEY SUITE 166 CORYVILLE,,False,False,Surgical,32,MBBS,MCI-34141,TNMC-33344,1991,Active,2026-12-31,2025-05-08,Senior,Northeast,Eastern,65,,Stanford University School of Medicine,1993,10-06-2027,MA
PRV_134,Seth Silva,1.0,confirmed,"4439 Stevens River West Richardberg, TX 70991",0.78,updated,001-254-640-1571x2688,0.655,suspect,oncology,1.0,confirmed,19339887647,0.95,confirmed,0.877,TX,70991,4439 Stevens River West Richardberg,,False,False,Specialized,10,MBBS,MCI-89389,TNMC-27259,2014,Active,2029-12-31,2024-05-30,Mid,South,Central,65,,Johns Hopkins University School of Medicine,2015,03-17-2025,TX
PRV_135,Lawrence Wilson,1.0,confirmed,"189 KHAN ISLE ANTHONYVILLE, SD 17039",0.89,updated,(838)674-3576,0.635,suspect,dermatology,1.0,confirmed,15468227810,0.95,confirmed,0.8949999999999999,SD,17039,189 KHAN ISLE ANTHONYVILLE,+18386743576,False,False,Specialized,12,MBBS,MCI-30072,TNMC-33457,2012,Active,2027-12-31,2024-03-17,Mid,Midwest,Central,75,,Harvard Medical School,2013,02-06-2026,SD
PRV_136,Brooke Hall,1.0,confirmed,"9802 BURGESS SHOAL SUITE 228 KRUEGERMOUTH, ID 84202",0.86,updated,227.463.0182x01446,0.6699999999999999,suspect,orthopedics,1.0,confirmed,15418751759,0.95,confirmed,0.8959999999999999,ID,84202,9802 BURGESS SHOAL SUITE 228 KRUEGERMOUTH,,False,False,Surgical,32,MBBS,MCI-71272,TNMC-18948,1990,Active,2030-12-31,2024-12-26,Senior,West,Mountain,65,,Duke University School of Medicine,1993,06-24-2028,ID
PRV_137,Juan Mills,1.0,confirmed,"474 LINDSAY HEIGHTS APT. 088 LAURAVILLE, VA 59682",0.86,updated,001-153-627-2370x3416,0.6799999999999999,suspect,neurology,1.0,confirmed,14270241579,0.95,confirmed,0.898,VA,59682,474 LINDSAY HEIGHTS APT. 088 LAURAVILLE,,False,False,Surgical,29,MBBS,MCI-64693,TNMC-78687,1994,Inactive,2029-12-31,2024-10-05,Senior,South,Eastern,65,,Northwestern University Feinberg School of Medicine,1996,11-28-2028,VA
PRV_138,Sierra Kemp,1.0,confirmed,"6457 MCGUIRE FREEWAY COOPERVIEW, NE 67361",0.91,confirmed,434-527-2825x588,0.6,suspect,oncology,1.0,confirmed,12441791702,0.95,confirmed,0.892,NE,67361,6457 MCGUIRE FREEWAY COOPERVIEW,,False,False,Specialized,30,MBBS,MCI-50919,TNMC-74774,1994,Active,2029-12-31,2024-09-08,Senior,Midwest,Central,65,,Stanford University School of Medicine,1995,07-21-2027,NE
PRV_139,Christopher Trujillo,1.0,confirmed,"16739 STEVEN CIRCLES EAST YOLANDATON, IA 88635",0.97,confirmed,452-214-8742x38072,0.615,suspect,pediatrics,1.0,confirmed,16522236652,0.95,confirmed,0.907,IA,16739,16739 STEVEN CIRCLES EAST YOLANDATON,,False,False,Primary Care,16,MBBS,MCI-32577,TNMC-73991,2006,Inactive,2026-12-31,2024-03-03,Senior,Midwest,Central,65,,Unknown,2009,04-11-2028,IA
PRV_140,Julie Fernandez,1.0,confirmed,"0593 Catherine Fork Apt. 446 New Deborahville, VT 95704",0.77,updated,+17611191474,0.845,updated,neurology,1.0,confirmed,11650805453,0.95,confirmed,0.913,VT,95704,0593 Catherine Fork Apt. 446 New Deborahville,+17611191474,False,False,Surgical,28,MBBS,MCI-76903,TNMC-84549,1996,Active,2026-12-31,2024-01-14,Senior,Northeast,Eastern,75,,Stanford University School of Medicine,1997,09-12-2028,VT
PRV_141,Micheal Harrington,1.0,confirmed,"411 TOWNSEND UNIONS WEST KARENTON, DE 67751",0.81,updated,937.683.2280,0.6799999999999999,suspect,dermatology,1.0,confirmed,19413113994,0.95,confirmed,0.8879999999999999,DE,67751,411 TOWNSEND UNIONS WEST KARENTON,+19376832280,False,False,Specialized,33,MBBS,MCI-80778,TNMC-37722,1990,Active,2030-12-31,2025-07-21,Senior,South,Eastern,75,,Unknown,1992,03-02-2026,DE
PRV_142,Luis Henry,1.0,confirmed,"403 NICHOLSON PLACE LAKE CHRISTINETOWN, MI 86608",0.82,updated,625.733.0370x68312,0.62,suspect,pediatrics,1.0,confirmed,17871954994,0.95,confirmed,0.8779999999999999,MI,86608,403 NICHOLSON PLACE LAKE CHRISTINETOWN,,False,False,Primary Care,22,MBBS,MCI-69019,TNMC-44625,2000,Active,2030-12-31,2024-08-05,Senior,Midwest,Central,65,,Harvard Medical School,2003,01-13-2026,MI
PRV_143,Joseph Holmes,1.0,confirmed,"99451 JOEL HILLS NUNEZSTAD, ND 20074",0.9,confirmed,(894)394-2935x63155,0.63,suspect,neurology,1.0,confirmed,15929163648,0.95,confirmed,0.8960000000000001,ND,99451,99451 JOEL HILLS NUNEZSTAD,,False,False,Surgical,12,MBBS,MCI-83337,TNMC-59082,2013,Active,2028-12-31,2024-07-19,Mid,Midwest,Central,65,,University of Michigan Medical School,2013,12-07-2026,ND
PRV_144,John Rogers,1.0,confirmed,"3280 STEPHEN LOCKS LAKE JOSHUA, MT 20257",0.87,updated,030-197-9135x750,0.635,suspect,dermatology,1.0,confirmed,17440485462,0.95,confirmed,0.891,MT,20257,3280 STEPHEN LOCKS LAKE JOSHUA,,False,False,Specialized,26,MBBS,MCI-35240,TNMC-87722,1999,Active,2029-12-31,2025-05-01,Senior,West,Mountain,65,,Unknown,1999,10-30-2025,MT
PRV_145,Andrew Smith,1.0,confirmed,"319 Torres Ferry Medinaland, AZ 58293",0.79,updated,+12640333810,0.8300000000000001,updated,pediatrics,1.0,confirmed,19335689439,0.95,confirmed,0.914,AZ,58293,319 Torres Ferry Medinaland,+12640333810,False,False,Primary Care,33,MBBS,MCI-27117,TNMC-85359,1989,Active,2029-12-31,2024-01-04,Senior,West,Mountain,75,,Stanford University School of Medicine,1992,02-11-2026,AZ
PRV_146,Nathan Mays,1.0,confirmed,"4291 JENNIFER ISLAND APT. 481 WILLIAMSTOWN, NM 26538",0.94,confirmed,814-481-5228x196,0.63,suspect,dermatology,1.0,confirmed,13553977534,0.95,confirmed,0.904,NM,26538,4291 JENNIFER ISLAND APT. 481 WILLIAMSTOWN,,False,False,Specialized,33,MBBS,MCI-14318,TNMC-14545,1990,Active,2030-12-31,2025-09-26,Senior,West,Mountain,65,,Northwestern University Feinberg School of Medicine,1992,01-02-2028,NM
PRV_147,Cindy Schwartz,1.0,confirmed,"1488 ARELLANO HEIGHTS APT. 738 LAKE THOMASBOROUGH, OK 84308",0.85,updated,159-381-4658,0.69,suspect,orthopedics,1.0,confirmed,17721433681,0.95,confirmed,0.898,OK,84308,1488 ARELLANO HEIGHTS APT. 738 LAKE THOMASBOROUGH,+11593814658,False,False,Surgical,29,MBBS,MCI-30080,TNMC-35058,1996,Active,2026-12-31,2024-05-17,Senior,South,Central,75,,Stanford University School of Medicine,1996,02-08-2027,OK
PRV_148,Frederick White,1.0,confirmed,"247 AMANDA CREST WEST JAMES, HI 56381",0.85,updated,(768)913-0552,0.72,updated,dermatology,1.0,confirmed,14429943418,0.3,suspect,0.774,HI,56381,247 AMANDA CREST WEST JAMES,+17689130552,False,False,Specialized,29,MBBS,MCI-43092,TNMC-22468,1996,Active,2026-12-31,2024-06-03,Senior,West,Pacific,75,,Harvard Medical School,1996,03-01-2026,HI
PRV_149,Joseph Anderson,1.0,confirmed,"PSC 0253, BOX 8423 APO AA 25268",0.88,updated,183-362-7971x14206,0.62,suspect,neurology,1.0,confirmed,19902202867,0.3,suspect,0.76,,25268,PSC 0253,,False,False,Surgical,11,MBBS,MCI-77107,TNMC-12345,2012,Active,2027-12-31,2025-08-06,Mid,Unknown,Unknown,48,,University of Texas Southwestern Medical Center,2014,11-30-2028,Unknown
PRV_150,Thomas Fox,1.0,confirmed,"6160 THERESA MOUNTAIN CHAVEZVILLE, NY 70628",0.86,updated,001-957-919-7199x3558,0.615,suspect,neurology,1.0,confirmed,12737067390,0.95,confirmed,0.885,NY,70628,6160 THERESA MOUNTAIN CHAVEZVILLE,,False,False,Surgical,34,MBBS,MCI-66743,TNMC-21835,1991,Active,2026-12-31,2025-09-10,Senior,Northeast,Eastern,65,,Harvard Medical School,1991,01-10-2026,NY
PRV_151,Amy Ellison,1.0,confirmed,"141 MONICA MEADOW LAKE ANTHONY, NJ 67749",0.94,confirmed,(586)218-4789,0.725,updated,cardiology,1.0,confirmed,16509081556,0.95,confirmed,0.923,NJ,67749,141 MONICA MEADOW LAKE ANTHONY,+15862184789,False,False,Surgical,31,MBBS,MCI-91054,TNMC-51280,1994,Active,2029-12-31,2025-06-30,Senior,Northeast,Eastern,75,,Stanford University School of Medicine,1994,02-14-2025,NJ
PRV_152,Amanda Wilson,1.0,confirmed,"0306 BROOKS WALKS SUITE 307 NORTH MICHAEL, MO 01389",0.98,confirmed,910.774.3400,0.7050000000000001,updated,oncology,1.0,confirmed,11013619967,0.95,confirmed,0.927,MO,01389,0306 BROOKS WALKS SUITE 307 NORTH MICHAEL,+19107743400,False,False,Specialized,19,MBBS,MCI-69070,TNMC-26558,2005,Inactive,2030-12-31,2025-01-01,Senior,Midwest,Central,75,,University of Washington School of Medicine,2006,01-28-2026,MO
PRV_153,Joshua Henderson,1.0,confirmed,"25918 ANNETTE MOUNTAINS APT. 942 KRISTIFORT, OK 96635",0.89,updated,105.439.7880x22751,0.7,updated,orthopedics,1.0,confirmed,17502807197,0.95,confirmed,0.908,OK,25918,25918 ANNETTE MOUNTAINS APT. 942 KRISTIFORT,,False,False,Surgical,27,MBBS,MCI-54510,TNMC-62849,1995,Active,2030-12-31,2025-09-10,Senior,South,Central,65,,Stanford University School of Medicine,1998,01-24-2028,OK
PRV_154,Chelsea Reilly,1.0,confirmed,"68580 GILES PORTS APT. 548 AYALALAND, GA 39039",0.98,confirmed,+10449531018,0.855,updated,oncology,1.0,confirmed,19316419842,0.95,confirmed,0.957,GA,68580,68580 GILES PORTS APT. 548 AYALALAND,+10449531018,False,False,Specialized,25,MBBS,MCI-71847,TNMC-96289,1998,Active,2028-12-31,2025-06-04,Senior,South,Eastern,75,,Stanford University School of Medicine,2000,06-08-2025,GA
PRV_155,Kaitlyn Nguyen,1.0,confirmed,"PSC 2359, BOX 2612 APO AA 44641",0.9,confirmed,044-332-4706x9478,0.6699999999999999,suspect,orthopedics,1.0,confirmed,12225741919,0.95,confirmed,0.904,,44641,PSC 2359,,False,False,Surgical,13,MBBS,MCI-79031,TNMC-12345,2012,Active,2027-12-31,2025-11-17,Mid,Unknown,Unknown,48,,University of Florida College of Medicine,2012,07-27-2028,Unknown
PRV_156,Yolanda Jones,1.0,confirmed,"458 PHILLIP SPUR BRANDONVIEW, MN 77805",0.98,confirmed,001-404-490-6878,0.63,suspect,emergency,1.0,confirmed,15855153859,0.95,confirmed,0.912,MN,77805,458 PHILLIP SPUR BRANDONVIEW,,False,False,Specialized,26,MBBS,MCI-33062,TNMC-91238,1998,Active,2028-12-31,2024-09-17,Senior,Midwest,Central,65,,Stanford University School of Medicine,1999,06-05-2028,MN
PRV_157,Daniel Carpenter,1.0,confirmed,"6294 PATRICK DALE CAITLINCHESTER, TX 36535",0.95,confirmed,001-673-479-9156x56361,0.62,suspect,dermatology,1.0,confirmed,13698093465,0.95,confirmed,0.904,TX,36535,6294 PATRICK DALE CAITLINCHESTER,,False,False,Specialized,33,MBBS,MCI-38539,TNMC-28978,1991,Active,2026-12-31,2024-08-06,Senior,South,Central,65,,Stanford University School of Medicine,1992,05-17-2027,TX
PRV_158,Emily Mckinney,1.0,confirmed,"9647 SMITH RAPID NEW RICHARD, WA 18974",0.82,updated,481-612-8026x9883,0.65,suspect,neurology,1.0,confirmed,17082285122,0.3,suspect,0.754,WA,18974,9647 SMITH RAPID NEW RICHARD,,False,False,Surgical,21,MBBS,MCI-14660,TNMC-56287,2001,Active,2026-12-31,2024-08-18,Senior,West,Pacific,65,,Stanford University School of Medicine,2004,03-31-2028,WA
PRV_159,Kathleen Warren,1.0,confirmed,"743 ANTHONY ISLANDS SUITE 483 PORT TYLERBOROUGH, IA 71737",0.99,confirmed,001-275-144-9179x516,0.615,suspect,orthopedics,1.0,confirmed,19405345379,0.95,confirmed,0.911,IA,71737,743 ANTHONY ISLANDS SUITE 483 PORT TYLERBOROUGH,,False,False,Surgical,12,MBBS,MCI-20683,TNMC-99291,2013,Active,2028-12-31,2024-11-16,Mid,Midwest,Central,65,,"University of California, Los Angeles David Geffen School of Medicine",2013,10-27-2025,IA
PRV_160,Christina Jones,1.0,confirmed,"739 FRITZ PASSAGE SOUTH STEPHANIE, KS 29455",0.91,confirmed,001-949-066-1141x8077,0.7050000000000001,updated,orthopedics,1.0,confirmed,12280470696,0.3,suspect,0.783,KS,29455,739 FRITZ PASSAGE SOUTH STEPHANIE,,False,False,Surgical,30,MBBS,MCI-16355,TNMC-76442,1995,Active,2030-12-31,2024-02-12,Senior,Midwest,Central,65,,Harvard Medical School,1995,06-24-2028,KS
PRV_161,Melanie Marshall,1.0,confirmed,"4466 OLSEN CORNERS WEST DALTON, MD 45084",0.84,updated,(839)045-9912,0.65,suspect,cardiology,1.0,confirmed,16842522863,0.95,confirmed,0.8879999999999999,MD,45084,4466 OLSEN CORNERS WEST DALTON,+18390459912,False,False,Surgical,17,MBBS,MCI-84335,TNMC-14640,2006,Active,2026-12-31,2025-06-07,Senior,South,Eastern,75,,"University of California, San Francisco School of Medicine",2008,11-04-2027,MD
PRV_162,Beth Gentry,1.0,confirmed,"302 ROSE SPUR SUITE 600 SOUTH ANNAHAVEN, MT 59101",0.99,confirmed,387.901.8705x51461,0.62,suspect,cardiology,1.0,confirmed,14457829430,0.95,confirmed,0.912,MT,59101,302 ROSE SPUR SUITE 600 SOUTH ANNAHAVEN,,False,False,Surgical,32,MBBS,MCI-38023,TNMC-43448,1991,Active,2026-12-31,2025-03-09,Senior,West,Mountain,65,,Unknown,1993,05-20-2027,MT
PRV_163,Olivia Ferguson,1.0,confirmed,"2730 TONYA COURT APT. 347 TIFFANYSTAD, ID 29484",0.8,updated,(075)144-5700x057,0.615,suspect,pediatrics,1.0,confirmed,17888747356,0.95,confirmed,0.873,ID,29484,2730 TONYA COURT APT. 347 TIFFANYSTAD,,False,False,Primary Care,18,MBBS,MCI-21140,TNMC-75855,2006,Active,2026-12-31,2024-03-25,Senior,West,Mountain,65,,Yale School of Medicine,2007,06-12-2027,ID
PRV_164,Stacy Cook,1.0,confirmed,"301 MITCHELL VILLAGE EAST JEFFREYVIEW, IN 85814",0.83,updated,9482848369,0.6799999999999999,suspect,cardiology,1.0,confirmed,16339959885,0.95,confirmed,0.892,IN,85814,301 MITCHELL VILLAGE EAST JEFFREYVIEW,+19482848369,False,False,Surgical,12,MBBS,MCI-10375,TNMC-94104,2010,Suspended,2030-12-31,2025-05-14,Mid,Midwest,Central,75,,Mayo Clinic Alix School of Medicine,2013,02-01-2026,IN
PRV_165,Jerry Walters,1.0,confirmed,"71210 Samuel Curve Suite 927 Patrickborough, KS 86442",0.78,updated,347-023-5592x98192,0.7150000000000001,updated,cardiology,1.0,confirmed,16587754750,0.95,confirmed,0.889,KS,71210,71210 Samuel Curve Suite 927 Patrickborough,,False,False,Surgical,24,MBBS,MCI-62371,TNMC-27821,2000,Active,2030-12-31,2024-06-10,Senior,Midwest,Central,65,,Stanford University School of Medicine,2001,06-24-2027,KS
PRV_166,Erik Smith,1.0,confirmed,USS BROWN FPO AP 49786,0.94,confirmed,681.704.3949,0.645,suspect,dermatology,1.0,confirmed,15257598657,0.3,suspect,0.7769999999999999,,49786,,+16817043949,False,False,Specialized,12,MBBS,MCI-71460,TNMC-12345,2010,Active,2030-12-31,2024-05-07,Mid,Unknown,Unknown,52,,Unknown,2013,01-31-2025,Unknown
PRV_167,Daniel Dunn,1.0,confirmed,"279 JAMIE RUE SUITE 393 EDWARDVILLE, MO 57628",1.0,confirmed,2847633531,0.7150000000000001,updated,oncology,1.0,confirmed,17092423438,0.95,confirmed,0.933,MO,57628,279 JAMIE RUE SUITE 393 EDWARDVILLE,+12847633531,False,False,Specialized,10,MBBS,MCI-80155,TNMC-71305,2014,Active,2029-12-31,2024-03-05,Mid,Midwest,Central,75,,University of Washington School of Medicine,2015,02-27-2026,MO
PRV_168,Lisa West,1.0,confirmed,"291 Brittany Crest Amandabury, NY 41622",0.79,updated,312.761.8503,0.6599999999999999,suspect,orthopedics,1.0,confirmed,12257525422,0.95,confirmed,0.8800000000000001,NY,41622,291 Brittany Crest Amandabury,+13127618503,False,False,Surgical,19,MBBS,MCI-44148,TNMC-44192,2005,Active,2030-12-31,2025-11-18,Senior,Northeast,Eastern,75,,Columbia University College of Physicians and Surgeons,2006,07-12-2028,NY
PRV_169,Erica Williams,1.0,confirmed,"6513 CLAUDIA LOOP TURNERFURT, AK 37878",0.9,confirmed,+12978256171,0.915,confirmed,oncology,1.0,confirmed,13252932784,0.95,confirmed,0.953,AK,37878,6513 CLAUDIA LOOP TURNERFURT,+12978256171,False,False,Specialized,16,MS,MCI-36724,TNMC-55209,2006,Active,2026-12-31,2025-05-24,Senior,West,Pacific,75,,Unknown,2009,12-20-2026,AK
PRV_170,Jennifer Pittman,1.0,confirmed,"0249 DAVID PIKE DAVISSHIRE, KY 12055",0.87,updated,(623)037-1091x93386,0.6599999999999999,suspect,oncology,1.0,confirmed,18245730964,0.3,suspect,0.766,KY,12055,0249 DAVID PIKE DAVISSHIRE,,False,False,Specialized,32,MBBS,MCI-14325,TNMC-51993,1993,Active,2028-12-31,2024-11-23,Senior,South,Eastern,65,,Unknown,1993,08-20-2028,KY
PRV_171,Victor Kirby,1.0,confirmed,"9936 ALISHA STATION STEVENMOUTH, NY 36999",0.98,confirmed,(762)568-7690x91337,0.7150000000000001,updated,cardiology,1.0,confirmed,12888258055,0.95,confirmed,0.929,NY,36999,9936 ALISHA STATION STEVENMOUTH,,False,False,Surgical,22,MBBS,MCI-88721,TNMC-39507,2001,Active,2026-12-31,2023-12-11,Senior,Northeast,Eastern,65,,Harvard Medical School,2003,12-13-2026,NY
PRV_172,Erika Chavez,1.0,confirmed,"595 DANIEL RAPIDS SUITE 647 WEST SHEILAVIEW, MS 14405",0.84,updated,792.554.7430x382,0.69,suspect,dermatology,1.0,confirmed,18673311563,0.95,confirmed,0.8959999999999999,MS,14405,595 DANIEL RAPIDS SUITE 647 WEST SHEILAVIEW,,False,False,Specialized,34,MBBS,MCI-28943,TNMC-67348,1990,Active,2030-12-31,2024-03-20,Senior,South,Eastern,65,,Northwestern University Feinberg School of Medicine,1991,02-07-2026,MS
PRV_173,Shannon Gonzalez,1.0,confirmed,UNIT 3135 BOX 4826 DPO AA 14587,0.98,confirmed,890-951-8076,0.6599999999999999,suspect,emergency,1.0,confirmed,17131630827,0.95,confirmed,0.918,,14587,,+18909518076,False,False,Specialized,22,MBBS,MCI-64449,TNMC-12345,2002,Active,2027-12-31,2024-03-18,Senior,Unknown,Unknown,52,,Unknown,2003,01-09-2026,Unknown
